,0,1,2,3,4,5
0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24,66.5882138603,161.357944929,985.095302,366.488760696,366.488760696,2494.04293257
25,66.5882138603,161.357944929,985.095302,366.488760696,366.488760696,2494.04293257
26,66.5882138603,161.357944929,985.095302,366.488760696,366.488760696,2494.04293257
27,64.4900036652,169.591755969,819.623112118,146.297661324,146.297661324,1801.98273306
28,64.4900036652,169.591755969,819.623112118,146.297661324,146.297661324,1801.98273306
29,64.4900036652,169.591755969,819.623112118,146.297661324,146.297661324,1801.98273306
30,61.5636600634,169.937647644,603.490633196,-27.3261530634,-27.3261530634,2113.05345406
31,61.5636600634,169.937647644,603.490633196,-27.3261530634,-27.3261530634,2113.05345406
32,61.5636600634,169.937647644,603.490633196,-27.3261530634,-27.3261530634,2113.05345406
33,61.8490302433,170.120719647,529.993563505,-197.829034874,-197.829034874,2534.56641204
34,61.8490302433,170.120719647,529.993563505,-197.829034874,-197.829034874,2534.56641204
35,61.8490302433,170.120719647,529.993563505,-197.829034874,-197.829034874,2534.56641204
36,62.0670950074,182.320676217,510.688779227,-373.067518512,-373.067518512,3626.18403315
37,62.0670950074,182.320676217,510.688779227,-373.067518512,-373.067518512,3626.18403315
38,62.0670950074,182.320676217,510.688779227,-373.067518512,-373.067518512,3626.18403315
39,64.6883532201,190.95847228,620.071300325,-424.043270372,-424.043270372,3662.93189462
40,64.6883532201,190.95847228,620.071300325,-424.043270372,-424.043270372,3662.93189462
41,64.6883532201,190.95847228,620.071300325,-424.043270372,-424.043270372,3662.93189462
42,65.8797972323,198.69568091,689.374033245,-575.59967135,-575.59967135,4003.37981234
43,65.8797972323,198.69568091,689.374033245,-575.59967135,-575.59967135,4003.37981234
44,65.8797972323,198.69568091,689.374033245,-575.59967135,-575.59967135,4003.37981234
45,70.2533873505,205.92529458,941.832380138,-879.096607927,-879.096607927,4338.7258783
46,70.2533873505,205.92529458,941.832380138,-879.096607927,-879.096607927,4338.7258783
47,70.2533873505,205.92529458,941.832380138,-879.096607927,-879.096607927,4338.7258783
48,74.8924735239,210.334912067,1207.78494024,-1272.55225768,-1272.55225768,4549.8469719
49,74.8924735239,210.334912067,1207.78494024,-1272.55225768,-1272.55225768,4549.8469719
50,74.8924735239,210.334912067,1207.78494024,-1272.55225768,-1272.55225768,4549.8469719
51,76.7682017204,208.989961123,1266.47293219,-1381.81239881,-1381.81239881,4646.88817453
52,76.7682017204,208.989961123,1266.47293219,-1381.81239881,-1381.81239881,4646.88817453
53,76.7682017204,208.989961123,1266.47293219,-1381.81239881,-1381.81239881,4646.88817453
54,82.1425427449,205.146880776,1425.77011117,-1494.36600091,-1494.36600091,4402.07905088
55,82.1425427449,205.146880776,1425.77011117,-1494.36600091,-1494.36600091,4402.07905088
56,82.1425427449,205.146880776,1425.77011117,-1494.36600091,-1494.36600091,4402.07905088
57,81.9346790202,209.3828125,1589.15661674,-1709.99144079,-1709.99144079,4300.53058469
58,81.9346790202,209.3828125,1589.15661674,-1709.99144079,-1709.99144079,4300.53058469
59,81.9346790202,209.3828125,1589.15661674,-1709.99144079,-1709.99144079,4300.53058469
60,77.6266371014,213.756349818,1693.46981043,-1735.14406172,-1735.14406172,4391.19763007
